"idGame","idTeam","possessions"
21100171,1610612766,100
21100177,1610612760,99
21100177,1610612752,99
21100175,1610612740,93
21100175,1610612763,93
21100170,1610612764,96
21100170,1610612755,95
21100178,1610612758,96
21100178,1610612742,95
21100172,1610612750,95
21100172,1610612737,95
21100173,1610612754,96
21100173,1610612738,95
21100179,1610612762,95
21100179,1610612751,94
21100176,1610612757,100
21100176,1610612745,102
21100180,1610612747,87
21100180,1610612746,89
21100174,1610612761,79
21100174,1610612741,80
21100182,1610612762,97
21100182,1610612743,96
21100181,1610612744,90
21100181,1610612765,90
21100183,1610612759,98
21100183,1610612756,99
21100188,1610612739,96
21100188,1610612766,96
21100185,1610612763,91
21100185,1610612741,92
21100187,1610612764,97
21100187,1610612745,97
21100190,1610612757,92
21100190,1610612740,91
21100193,1610612758,92
21100193,1610612750,92
21100189,1610612761,88
21100189,1610612737,88
21100191,1610612751,89
21100191,1610612746,89
21100192,1610612760,92
21100192,1610612738,92
21100184,1610612753,92
21100184,1610612752,91
21100194,1610612747,88
21100194,1610612742,88
21100186,1610612755,88
21100186,1610612749,87
21100199,1610612749,100
21100199,1610612743,100
21100201,1610612762,95
21100201,1610612746,95
21100197,1610612759,89
21100197,1610612748,89
21100200,1610612745,88
21100200,1610612765,88
21100196,1610612744,99
21100196,1610612739,97
21100195,1610612753,94
21100195,1610612766,95
21100198,1610612756,94
21100198,1610612741,96
21100203,1610612764,104
21100203,1610612760,104
21100209,1610612740,85
21100209,1610612763,85
21100210,1610612750,93
21100210,1610612765,92
21100211,1610612758,90
21100211,1610612754,91
21100208,1610612757,94
21100208,1610612737,93
21100212,1610612746,88
21100212,1610612742,88
21100204,1610612759,95
21100204,1610612753,96
21100205,1610612761,87
21100205,1610612738,87
21100206,1610612751,88
21100206,1610612744,87
21100207,1610612756,97
21100207,1610612752,98
21100202,1610612755,102
21100202,1610612743,102
21100215,1610612762,91
21100215,1610612742,92
21100213,1610612748,88
21100213,1610612747,90
21100214,1610612740,98
21100214,1610612745,98
21100216,1610612761,97
21100216,1610612757,97
21100218,1610612764,100
21100218,1610612743,100
21100221,1610612763,90
21100221,1610612765,91
21100222,1610612739,94
21100222,1610612741,94
21100225,1610612750,94
21100225,1610612746,94
21100223,1610612753,86
21100223,1610612747,85
21100219,1610612756,89
21100219,1610612738,89
21100220,1610612752,99
21100220,1610612749,101
21100224,1610612759,90
21100224,1610612758,90
21100226,1610612754,95
21100226,1610612744,96
21100217,1610612755,90
21100217,1610612737,89
21100233,1610612758,102
21100233,1610612763,103
21100234,1610612740,91
21100234,1610612742,91
21100227,1610612739,94
21100227,1610612737,94
21100236,1610612762,91
21100236,1610612750,90
21100229,1610612755,91
21100229,1610612748,91
21100235,1610612759,92
21100235,1610612745,91
21100230,1610612757,86
21100230,1610612765,86
21100231,1610612760,94
21100231,1610612751,93
21100228,1610612752,120
21100228,1610612743,120
21100232,1610612741,89
21100232,1610612766,90
21100237,1610612764,96
21100237,1610612738,95
21100240,1610612749,89
21100240,1610612748,90
21100238,1610612761,97
21100238,1610612746,97
21100239,1610612751,90
21100239,1610612766,90
21100241,1610612747,90
21100241,1610612754,91
21100247,1610612760,94
21100247,1610612765,94
21100246,1610612759,89
21100246,1610612740,91
21100248,1610612750,101
21100248,1610612745,101
21100249,1610612756,93
21100249,1610612742,92
21100245,1610612749,97
21100245,1610612737,97
21100250,1610612758,93
21100250,1610612757,93
21100243,1610612753,92
21100243,1610612738,92
21100244,1610612751,86
21100244,1610612741,86
21100251,1610612763,97
21100251,1610612744,96
21100242,1610612764,86
21100242,1610612755,87
21100252,1610612752,94
21100252,1610612766,92
21100253,1610612753,91
21100253,1610612754,90
21100256,1610612757,96
21100256,1610612763,95
21100254,1610612748,90
21100254,1610612739,90
21100255,1610612761,97
21100255,1610612756,96
21100263,1610612760,94
21100263,1610612740,92
21100258,1610612764,95
21100258,1610612766,95
21100267,1610612758,94
21100267,1610612743,94
21100264,1610612750,95
21100264,1610612742,95
21100266,1610612762,111
21100266,1610612761,111
21100260,1610612748,89
21100260,1610612765,89
21100262,1610612749,98
21100262,1610612745,98
21100259,1610612752,95
21100259,1610612739,95
21100261,1610612754,89
21100261,1610612741,91
21100268,1610612747,84
21100268,1610612746,85
21100265,1610612759,94
21100265,1610612737,93
21100269,1610612757,90
21100269,1610612744,89
21100257,1610612755,95
21100257,1610612751,93
21100271,1610612763,93
21100271,1610612746,93
21100270,1610612753,89
21100270,1610612738,88
21100278,1610612753,87
21100278,1610612740,87
21100280,1610612759,88
21100280,1610612750,90
21100282,1610612761,88
21100282,1610612743,90
21100281,1610612762,87
21100281,1610612742,88
21100283,1610612757,102
21100283,1610612756,102
21100276,1610612752,96
21100276,1610612748,96
21100279,1610612764,97
21100279,1610612745,99
21100274,1610612765,101
21100274,1610612737,101
21100275,1610612751,93
21100275,1610612739,93
21100273,1610612754,94
21100273,1610612738,95
21100277,1610612749,95
21100277,1610612741,94
21100284,1610612760,106
21100284,1610612744,105
21100272,1610612755,85
21100272,1610612766,85
21100286,1610612764,94
21100286,1610612766,95
21100288,1610612749,86
21100288,1610612747,86
21100289,1610612762,91
21100289,1610612758,92
21100287,1610612752,94
21100287,1610612745,95
21100290,1610612756,90
21100290,1610612763,92
21100285,1610612755,87
21100285,1610612765,88
21100296,1610612740,83
21100296,1610612737,84
21100297,1610612750,90
21100297,1610612747,91
21100298,1610612746,94
21100298,1610612743,95
21100295,1610612759,96
21100295,1610612742,95
21100291,1610612748,96
21100291,1610612741,97
21100294,1610612753,92
21100294,1610612754,90
21100292,1610612739,86
21100292,1610612738,87
21100293,1610612761,84
21100293,1610612751,84
21100303,1610612759,89
21100303,1610612763,88
21100300,1610612764,93
21100300,1610612741,93
21100302,1610612749,91
21100302,1610612765,90
21100305,1610612762,90
21100305,1610612757,91
21100301,1610612740,91
21100301,1610612748,89
21100304,1610612750,100
21100304,1610612745,100
21100307,1610612760,93
21100307,1610612746,94
21100306,1610612756,94
21100306,1610612742,93
21100299,1610612755,86
21100299,1610612753,86
21100308,1610612761,93
21100308,1610612737,91
21100312,1610612763,103
21100312,1610612743,104
21100310,1610612751,95
21100310,1610612754,94
21100309,1610612739,87
21100309,1610612738,86
21100311,1610612752,93
21100311,1610612765,92
21100313,1610612747,90
21100313,1610612766,88
21100314,1610612758,95
21100314,1610612744,94
21100320,1610612756,92
21100320,1610612740,93
21100322,1610612750,102
21100322,1610612754,104
21100321,1610612760,99
21100321,1610612742,97
21100319,1610612749,96
21100319,1610612748,95
21100325,1610612762,98
21100325,1610612746,99
21100324,1610612757,97
21100324,1610612766,96
21100316,1610612764,94
21100316,1610612753,95
21100317,1610612761,86
21100317,1610612738,85
21100318,1610612751,83
21100318,1610612765,84
21100323,1610612759,95
21100323,1610612745,95
21100315,1610612755,89
21100315,1610612741,89
21100329,1610612758,92
21100329,1610612757,93
21100326,1610612763,88
21100326,1610612737,89
21100330,1610612746,90
21100330,1610612743,90
21100327,1610612752,90
21100327,1610612741,90
21100328,1610612759,85
21100328,1610612740,84
21100331,1610612762,93
21100331,1610612744,93
21100339,1610612760,92
21100339,1610612763,91
21100332,1610612764,90
21100332,1610612761,90
21100341,1610612747,94
21100341,1610612743,94
21100340,1610612754,93
21100340,1610612742,91
21100336,1610612749,92
21100336,1610612765,92
21100338,1610612756,98
21100338,1610612745,97
21100334,1610612753,92
21100334,1610612739,92
21100337,1610612752,87
21100337,1610612738,86
21100335,1610612751,95
21100335,1610612750,96
21100333,1610612755,88
21100333,1610612748,87
21100342,1610612764,91
21100342,1610612746,91
21100348,1610612750,93
21100348,1610612745,94
21100353,1610612758,103
21100353,1610612744,102
21100343,1610612755,88
21100343,1610612737,88
21100349,1610612749,95
21100349,1610612741,95
21100344,1610612753,94
21100344,1610612754,95
21100351,1610612762,87
21100351,1610612747,85
21100354,1610612757,96
21100354,1610612743,95
21100346,1610612740,87
21100346,1610612765,86
21100347,1610612742,89
21100347,1610612739,90
21100352,1610612756,89
21100352,1610612766,89
21100345,1610612752,91
21100345,1610612751,90
21100350,1610612759,95
21100350,1610612760,95
21100356,1610612761,91
21100356,1610612748,93
21100355,1610612763,93
21100355,1610612738,92
21100363,1610612759,92
21100363,1610612763,92
21100358,1610612764,100
21100358,1610612761,99
21100364,1610612758,88
21100364,1610612740,87
21100365,1610612745,100
21100365,1610612743,99
21100362,1610612756,90
21100362,1610612737,88
21100366,1610612757,105
21100366,1610612760,104
21100359,1610612753,94
21100359,1610612746,94
21100360,1610612751,87
21100360,1610612741,89
21100361,1610612762,95
21100361,1610612752,97
21100357,1610612755,85
21100357,1610612747,86
21100371,1610612758,96
21100371,1610612750,96
21100370,1610612756,89
21100370,1610612749,91
21100367,1610612762,98
21100367,1610612754,100
21100369,1610612748,98
21100369,1610612739,98
21100368,1610612766,87
21100368,1610612738,88
21100372,1610612760,97
21100372,1610612744,97
21100380,1610612750,94
21100380,1610612763,94
21100373,1610612761,98
21100373,1610612749,96
21100375,1610612764,93
21100375,1610612752,94
21100381,1610612740,89
21100381,1610612741,90
21100382,1610612743,93
21100382,1610612742,95
21100379,1610612754,88
21100379,1610612737,88
21100383,1610612757,96
21100383,1610612745,96
21100377,1610612746,87
21100377,1610612739,88
21100376,1610612753,89
21100376,1610612748,88
21100378,1610612751,87
21100378,1610612765,87
21100374,1610612759,89
21100374,1610612755,90
21100385,1610612744,100
21100385,1610612743,99
21100387,1610612758,99
21100387,1610612760,99
21100384,1610612747,94
21100384,1610612738,95
21100386,1610612756,86
21100386,1610612745,86
21100391,1610612741,87
21100391,1610612766,87
21100396,1610612763,93
21100396,1610612754,91
21100388,1610612761,83
21100388,1610612738,82
21100390,1610612764,99
21100390,1610612748,99
21100397,1610612757,87
21100397,1610612740,87
21100398,1610612750,108
21100398,1610612742,108
21100399,1610612762,95
21100399,1610612760,94
21100393,1610612751,95
21100393,1610612765,96
21100394,1610612749,107
21100394,1610612739,105
21100392,1610612753,94
21100392,1610612737,94
21100395,1610612752,95
21100395,1610612747,97
21100389,1610612755,83
21100389,1610612746,83
21100400,1610612746,88
21100400,1610612766,88
21100404,1610612752,103
21100404,1610612750,103
21100407,1610612758,91
21100407,1610612756,91
21100406,1610612753,90
21100406,1610612749,90
21100405,1610612757,108
21100405,1610612742,107
21100401,1610612754,98
21100401,1610612743,97
21100402,1610612755,91
21100402,1610612739,92
21100403,1610612759,91
21100403,1610612751,90
21100413,1610612762,87
21100413,1610612763,87
21100408,1610612761,92
21100408,1610612747,93
21100411,1610612748,92
21100411,1610612737,92
21100410,1610612764,98
21100410,1610612765,98
21100409,1610612741,95
21100409,1610612738,95
21100412,1610612745,96
21100412,1610612744,98
21100414,1610612755,91
21100414,1610612766,91
21100417,1610612762,86
21100417,1610612740,86
21100418,1610612746,94
21100418,1610612742,92
21100416,1610612749,95
21100416,1610612748,94
21100415,1610612753,99
21100415,1610612750,97
21100419,1610612756,91
21100419,1610612744,92
21100425,1610612762,92
21100425,1610612760,90
21100424,1610612763,87
21100424,1610612745,87
21100420,1610612761,89
21100420,1610612752,88
21100426,1610612756,106
21100426,1610612743,105
21100421,1610612748,95
21100421,1610612754,96
21100427,1610612764,95
21100427,1610612757,96
21100422,1610612759,94
21100422,1610612765,95
21100423,1610612758,99
21100423,1610612741,100
21100428,1610612747,89
21100428,1610612737,89
21100429,1610612761,98
21100429,1610612759,99
21100437,1610612750,94
21100437,1610612766,93
21100438,1610612743,90
21100438,1610612742,91
21100435,1610612740,89
21100435,1610612749,88
21100436,1610612760,96
21100436,1610612745,95
21100434,1610612754,86
21100434,1610612739,86
21100441,1610612764,89
21100441,1610612746,88
21100430,1610612755,90
21100430,1610612753,90
21100431,1610612765,88
21100431,1610612738,87
21100432,1610612751,88
21100432,1610612763,89
21100439,1610612756,95
21100439,1610612737,96
21100433,1610612758,94
21100433,1610612752,94
21100440,1610612757,88
21100440,1610612744,88
21100442,1610612751,87
21100442,1610612754,88
21100444,1610612757,87
21100444,1610612746,86
21100443,1610612741,89
21100443,1610612738,89
21100451,1610612763,92
21100451,1610612743,92
21100453,1610612760,95
21100453,1610612744,93
21100445,1610612761,92
21100445,1610612766,93
21100454,1610612764,98
21100454,1610612762,98
21100448,1610612758,99
21100448,1610612765,99
21100452,1610612750,90
21100452,1610612745,89
21100449,1610612748,91
21100449,1610612739,90
21100447,1610612753,92
21100447,1610612749,92
21100450,1610612752,92
21100450,1610612740,93
21100455,1610612756,105
21100455,1610612747,106
21100446,1610612755,91
21100446,1610612742,90
21100458,1610612763,94
21100458,1610612744,94
21100459,1610612757,84
21100459,1610612737,84
21100456,1610612759,100
21100456,1610612746,99
21100457,1610612751,88
21100457,1610612741,87
21100468,1610612760,105
21100468,1610612743,105
21100467,1610612755,92
21100467,1610612750,90
21100464,1610612754,95
21100464,1610612766,96
21100461,1610612753,88
21100461,1610612748,89
21100466,1610612762,87
21100466,1610612745,86
21100462,1610612765,92
21100462,1610612738,93
21100463,1610612758,92
21100463,1610612739,93
21100465,1610612751,92
21100465,1610612749,91
21100469,1610612756,97
21100469,1610612747,98
21100460,1610612752,91
21100460,1610612742,93
21100475,1610612760,98
21100475,1610612740,98
21100476,1610612750,103
21100476,1610612743,104
21100474,1610612742,92
21100474,1610612738,92
21100472,1610612753,86
21100472,1610612749,86
21100477,1610612762,99
21100477,1610612759,97
21100473,1610612763,87
21100473,1610612745,88
21100478,1610612764,97
21100478,1610612756,98
21100471,1610612752,96
21100471,1610612751,96
21100470,1610612741,91
21100470,1610612737,91
21100479,1610612757,92
21100479,1610612747,93
21100480,1610612746,89
21100480,1610612744,90
21100484,1610612755,90
21100484,1610612763,89
21100482,1610612740,99
21100482,1610612754,101
21100485,1610612759,97
21100485,1610612757,99
21100483,1610612758,96
21100483,1610612748,97
21100481,1610612765,97
21100481,1610612739,97
21100488,1610612754,85
21100488,1610612766,84
21100490,1610612760,102
21100490,1610612738,100
21100486,1610612761,92
21100486,1610612765,91
21100487,1610612764,100
21100487,1610612758,100
21100495,1610612762,89
21100495,1610612750,89
21100497,1610612747,91
21100497,1610612742,90
21100494,1610612755,93
21100494,1610612745,92
21100489,1610612740,87
21100489,1610612739,88
21100498,1610612746,91
21100498,1610612743,90
21100491,1610612753,87
21100491,1610612751,87
21100496,1610612756,89
21100496,1610612744,88
21100492,1610612752,99
21100492,1610612737,99
21100493,1610612749,91
21100493,1610612741,92
21100502,1610612760,92
21100502,1610612747,91
21100501,1610612759,92
21100501,1610612743,93
21100500,1610612753,91
21100500,1610612737,91
21100499,1610612752,95
21100499,1610612748,94
21100510,1610612762,98
21100510,1610612758,98
21100509,1610612751,96
21100509,1610612742,97
21100507,1610612764,97
21100507,1610612749,96
21100504,1610612754,93
21100504,1610612744,93
21100505,1610612755,93
21100505,1610612765,91
21100508,1610612761,92
21100508,1610612745,92
21100503,1610612739,92
21100503,1610612738,92
21100511,1610612750,91
21100511,1610612746,90
21100506,1610612740,96
21100506,1610612741,96
21100518,1610612763,94
21100518,1610612742,93
21100513,1610612764,88
21100513,1610612753,87
21100519,1610612761,89
21100519,1610612740,88
21100521,1610612757,89
21100521,1610612743,89
21100516,1610612744,92
21100516,1610612737,92
21100522,1610612762,96
21100522,1610612745,95
21100517,1610612765,93
21100517,1610612766,93
21100514,1610612749,96
21100514,1610612738,96
21100515,1610612752,98
21100515,1610612739,97
21100523,1610612750,97
21100523,1610612747,97
21100520,1610612759,97
21100520,1610612741,97
21100512,1610612755,93
21100512,1610612760,91
21100526,1610612758,92
21100526,1610612746,92
21100527,1610612757,90
21100527,1610612748,90
21100524,1610612753,92
21100524,1610612760,90
21100525,1610612756,95
21100525,1610612750,93
21100528,1610612761,95
21100528,1610612763,93
21100533,1610612740,90
21100533,1610612742,91
21100530,1610612749,100
21100530,1610612737,101
21100536,1610612762,85
21100536,1610612748,86
21100534,1610612745,94
21100534,1610612743,93
21100531,1610612739,90
21100531,1610612741,92
21100529,1610612751,101
21100529,1610612738,101
21100537,1610612756,88
21100537,1610612746,87
21100538,1610612758,98
21100538,1610612747,100
21100535,1610612759,95
21100535,1610612766,94
21100532,1610612755,91
21100532,1610612744,92
21100542,1610612763,91
21100542,1610612765,90
21100539,1610612764,97
21100539,1610612739,97
21100543,1610612740,90
21100543,1610612754,90
21100544,1610612762,93
21100544,1610612742,91
21100540,1610612760,93
21100540,1610612737,94
21100545,1610612757,93
21100545,1610612750,92
21100541,1610612753,99
21100541,1610612749,99
21100549,1610612751,92
21100549,1610612766,93
21100548,1610612761,91
21100548,1610612744,90
21100551,1610612746,97
21100551,1610612745,97
21100546,1610612752,108
21100546,1610612738,108
21100552,1610612758,95
21100552,1610612756,95
21100547,1610612748,85
21100547,1610612747,85
21100553,1610612759,94
21100553,1610612743,92
21100550,1610612755,94
21100550,1610612741,92
21100555,1610612764,96
21100555,1610612744,95
21100559,1610612760,91
21100559,1610612742,91
21100554,1610612761,88
21100554,1610612753,89
21100560,1610612750,89
21100560,1610612746,90
21100561,1610612758,107
21100561,1610612743,106
21100558,1610612755,96
21100558,1610612749,96
21100562,1610612757,87
21100562,1610612740,87
21100556,1610612762,91
21100556,1610612739,93
21100557,1610612754,89
21100557,1610612741,88
21100563,1610612753,89
21100563,1610612766,90
21100568,1610612752,96
21100568,1610612742,98
21100564,1610612754,91
21100564,1610612737,91
21100566,1610612751,89
21100566,1610612748,89
21100567,1610612747,91
21100567,1610612765,91
21100565,1610612745,103
21100565,1610612738,104
21100572,1610612762,91
21100572,1610612766,90
21100576,1610612756,101
21100576,1610612760,101
21100571,1610612764,97
21100571,1610612747,97
21100569,1610612761,97
21100569,1610612745,95
21100577,1610612757,90
21100577,1610612750,89
21100579,1610612743,98
21100579,1610612739,99
21100580,1610612758,91
21100580,1610612740,90
21100575,1610612749,90
21100575,1610612741,92
21100573,1610612748,91
21100573,1610612737,91
21100574,1610612751,95
21100574,1610612746,95
21100578,1610612759,99
21100578,1610612752,98
21100581,1610612763,94
21100581,1610612744,94
21100570,1610612755,89
21100570,1610612738,88
21100583,1610612756,90
21100583,1610612742,90
21100582,1610612753,89
21100582,1610612741,88
21100585,1610612751,87
21100585,1610612766,86
21100588,1610612760,92
21100588,1610612739,94
21100589,1610612750,92
21100589,1610612747,92
21100592,1610612740,89
21100592,1610612743,88
21100593,1610612758,94
21100593,1610612742,94
21100590,1610612752,100
21100590,1610612749,99
21100587,1610612765,81
21100587,1610612737,82
21100586,1610612757,91
21100586,1610612738,91
21100591,1610612759,92
21100591,1610612746,93
21100584,1610612762,93
21100584,1610612755,94
21100599,1610612760,93
21100599,1610612766,92
21100594,1610612764,87
21100594,1610612757,88
21100600,1610612740,93
21100600,1610612750,94
21100595,1610612748,94
21100595,1610612754,94
21100596,1610612761,91
21100596,1610612765,92
21100597,1610612751,85
21100597,1610612745,85
21100601,1610612756,93
21100601,1610612763,93
21100598,1610612762,89
21100598,1610612741,90
21100602,1610612744,101
21100602,1610612742,100
21100605,1610612761,94
21100605,1610612749,93
21100608,1610612763,96
21100608,1610612743,96
21100609,1610612758,96
21100609,1610612737,96
21100607,1610612745,97
21100607,1610612739,98
21100610,1610612746,89
21100610,1610612744,91
21100606,1610612753,92
21100606,1610612754,92
21100603,1610612755,97
21100603,1610612752,97
21100604,1610612747,91
21100604,1610612738,91
21100613,1610612740,89
21100613,1610612766,88
21100615,1610612762,93
21100615,1610612765,93
21100617,1610612746,85
21100617,1610612738,87
21100611,1610612751,99
21100611,1610612749,98
21100616,1610612756,95
21100616,1610612750,95
21100612,1610612752,96
21100612,1610612741,96
21100614,1610612764,92
21100614,1610612759,93
21100622,1610612760,93
21100622,1610612745,94
21100621,1610612763,110
21100621,1610612747,110
21100625,1610612758,95
21100625,1610612744,95
21100624,1610612743,103
21100624,1610612737,101
21100623,1610612764,95
21100623,1610612742,97
21100620,1610612757,91
21100620,1610612754,93
21100619,1610612761,84
21100619,1610612739,84
21100618,1610612753,98
21100618,1610612748,100
21100633,1610612759,91
21100633,1610612753,92
21100631,1610612740,99
21100631,1610612747,101
21100634,1610612758,95
21100634,1610612765,94
21100630,1610612749,96
21100630,1610612739,95
21100626,1610612755,82
21100626,1610612754,83
21100632,1610612745,99
21100632,1610612766,98
21100636,1610612746,83
21100636,1610612737,83
21100627,1610612761,91
21100627,1610612751,92
21100635,1610612762,97
21100635,1610612756,98
21100628,1610612757,96
